api_football_player_id,name,team,league,age,transfermarkt_player_id,contract_expiration_date,verified_primary_position,verified_secondary_position,verified_position_group,verified_position_source,verified_position_confidence,verified_position_history,transfermarkt_position,current_appearances,current_goals,current_assists,current_minutes,current_weighted_goals,current_weighted_assists,current_weighted_minutes,current_starts,recent_weighted_output,recent_weighted_minutes,recent_starts,current_weighted_output,current_output_per90,current_output_percentile,current_rate_percentile,current_minutes_percentile,recent_output_percentile,recent_minutes_percentile,production_score,proven_score,availability_score
274300,M. Akliouche,Monaco,Ligue 1,23.0,745200.0,2028-06-30 00:00:00,RW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,41.0,7.0,10.0,3245.0,7.08,10.459999999999999,3363.8,38.0,25.995199999999997,5705.793000000001,64.3,14.402,0.38533206492657107,88.0,69.0,94.9,89.5,94.0,83.2,91.0,100.0
336594,Pablo Barrios,Atletico Madrid,La Liga,22.0,775605.0,2030-06-30 00:00:00,CM,,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,38.0,3.0,3.0,2696.0,2.54,3.14,2827.04,32.0,7.741999999999999,5197.079,58.35,4.7379999999999995,0.1508362103118456,66.3,45.9,78.9,65.6,86.7,73.2,79.3,99.2
552,David Neres,Napoli,Serie A,28.0,469822.0,2028-06-30 00:00:00,RW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,25.0,6.0,4.0,1368.0,5.3100000000000005,4.26,1395.6000000000001,14.0,15.669599999999999,2647.7970000000005,27.95,8.292,0.5347377472055029,70.5,84.6,40.7,72.0,48.5,74.0,63.8,51.2
128533,J. Leweling,VfB Stuttgart,Bundesliga,24.0,518505.0,2029-06-30 00:00:00,RW,LW,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,49.0,11.0,12.0,3447.0,11.05,11.9,3455.5,37.0,26.582,5234.4475,58.35,19.380000000000003,0.5047605266965708,93.7,87.3,96.1,89.8,90.1,92.1,89.9,100.0
335056,Diego Moreira,Strasbourg,Ligue 1,21.0,655006.0,2029-06-30 00:00:00,LM,RW,W,transfermarkt_profile_and_lineups,95.0,,Left Midfield,28.0,4.0,8.0,2133.0,3.92,7.609999999999999,2070.1,28.0,12.9661,3539.316,45.150000000000006,9.247,0.40202405680884984,73.5,72.3,63.0,61.4,66.3,73.2,63.1,82.0
161585,Francisco Conceição,Juventus,Serie A,23.0,487474.0,2030-06-30 00:00:00,RW,ST,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,45.0,6.0,5.0,2915.0,5.76,5.1,2992.11,36.0,17.325,4765.4580000000005,53.95,9.329999999999998,0.28063807814552266,74.4,38.0,89.2,78.6,82.5,65.3,80.0,100.0
340077,M. Fernandez-Pardo,Lille,Ligue 1,20.0,724129.0,2029-06-30 00:00:00,ST,LW,FW,transfermarkt_profile_and_lineups,95.0,,Centre-Forward,40.0,8.0,7.0,3011.0,7.84,7.1,3026.26,32.0,17.635399999999997,3993.9235000000003,42.25,12.809999999999999,0.380965283881755,74.8,31.8,90.2,64.3,78.7,64.1,69.4,100.0
17,C. Pulišić,AC Milan,Serie A,27.0,315779.0,2027-06-30 00:00:00,RW,ST,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,34.0,10.0,4.0,1806.0,9.96,4.08,1805.34,20.0,34.2735,5002.263,56.85,12.816,0.638904583070225,84.3,94.9,53.6,94.6,86.7,87.0,91.8,69.5
2215,A. Laurienté,Sassuolo,Serie A,27.0,579930.0,2029-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,39.0,7.0,9.0,2682.0,7.140000000000001,9.18,2727.48,34.0,16.3812,3663.876,44.8,13.565999999999999,0.44764397905759157,86.4,79.2,81.3,74.7,68.1,84.6,72.4,99.3
984,J. Brandt,Borussia Dortmund,Bundesliga,29.0,187492.0,,CAM,,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,46.0,11.0,5.0,2451.0,11.5,4.75,2463.3,27.0,30.785,5438.91,60.650000000000006,14.825,0.54165144318597,86.9,93.4,73.8,91.0,89.3,88.5,90.4,91.9
203474,N. Zalewski,Atalanta,Serie A,23.0,550108.0,2029-06-30 00:00:00,LM,CAM,W,transfermarkt_profile_and_lineups,95.0,,Left Midfield,44.0,2.0,7.0,2566.0,2.04,7.2,2635.35,32.0,9.5261,3880.9979999999996,42.85,7.08,0.24178951562411066,61.7,24.4,79.8,45.5,70.2,52.4,54.1,97.3
183799,Nico Williams,Athletic Club,La Liga,23.0,709187.0,2035-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,32.0,6.0,7.0,2101.0,6.24,6.86,2183.46,23.0,26.6436,4822.1525,52.15,11.042,0.45514000714462366,78.9,81.9,67.2,90.1,84.3,79.7,88.1,77.8
180496,G. Mikautadze,Villarreal,La Liga,25.0,729814.0,2031-06-30 00:00:00,ST,,FW,transfermarkt_profile_and_lineups,95.0,,Centre-Forward,44.0,16.0,6.0,2874.0,16.6,6.24,3016.1800000000003,31.0,38.3435,4793.043000000001,49.45,20.968,0.6256655769881108,90.9,82.2,89.9,93.0,87.8,88.7,91.2,100.0
432310,S. El Mala,1. FC Köln,Bundesliga,19.0,1168219.0,2030-06-30 00:00:00,LW,ST,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,36.0,13.0,5.0,2038.0,13.0,5.0,2030.0,21.0,16.5,2030.0,21.0,16.5,0.7315270935960592,91.6,98.2,60.8,75.6,31.9,93.2,60.3,76.0
85041,A. Gouiri,Marseille,Ligue 1,25.0,418659.0,2029-06-30 00:00:00,ST,,FW,transfermarkt_profile_and_lineups,95.0,,Centre-Forward,26.0,8.0,3.0,1563.0,7.84,2.94,1552.6299999999999,18.0,22.1269,3396.8189999999995,38.75,9.898,0.5737490580498895,60.0,72.0,50.0,74.5,65.7,63.0,71.4,59.6
182219,Álex Baena,Atletico Madrid,La Liga,24.0,548111.0,2030-06-30 00:00:00,LW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,46.0,2.0,3.0,2305.0,2.08,3.12,2422.08,28.0,17.807599999999997,4901.948,56.2,4.263999999999999,0.15844233055885848,41.6,5.4,74.1,79.5,85.2,32.5,81.5,90.0
161622,M. Abline,Nantes,Ligue 1,22.0,659543.0,2028-06-30 00:00:00,ST,LW,FW,transfermarkt_profile_and_lineups,95.0,,Centre-Forward,32.0,6.0,5.0,2497.0,5.88,4.9,2447.06,27.0,16.5914,4256.728,48.75,9.31,0.34241089307168604,58.0,18.2,76.6,61.9,81.1,48.1,68.6,89.9
9363,Igor Paixão,Marseille,Ligue 1,25.0,653610.0,2030-06-30 00:00:00,LW,LM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,39.0,10.0,7.0,2523.0,10.68,7.08,2560.75,28.0,33.9654,5243.4565,65.55,15.636,0.5495421263301766,90.1,91.0,78.0,94.3,90.4,90.3,92.9,94.0
343202,Á. Rodríguez,Elche,La Liga,21.0,948275.0,2029-06-30 00:00:00,ST,,FW,transfermarkt_profile_and_lineups,95.0,,Centre-Forward,36.0,7.0,5.0,2321.0,7.28,5.2,2397.04,25.0,12.9055,2998.206,31.05,10.92,0.41000567366418583,67.1,39.2,73.4,47.9,59.1,60.1,51.8,85.8
41157,André Almeida,Valencia,La Liga,25.0,375382.0,2029-06-30 00:00:00,CAM,LW,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,25.0,0.0,3.0,1188.0,0.0,2.98,1211.44,13.0,4.53,2724.164,30.35,2.086,0.15497259459816415,18.0,19.7,26.2,23.8,45.9,18.4,31.5,46.6
30438,N. Cambiaghi,Bologna,Serie A,25.0,459151.0,2029-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,42.0,4.0,6.0,2167.0,4.16,6.28,2214.42,23.0,12.064800000000002,3384.534,34.45,8.556000000000001,0.34773891131763623,72.0,62.0,68.7,57.2,64.8,69.5,59.9,82.1
369674,J. Bahoya,Eintracht Frankfurt,Bundesliga,20.0,939964.0,2029-06-30 00:00:00,LW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,37.0,4.0,4.0,1646.0,3.9,4.0,1681.3,18.0,9.9835,2480.05,26.55,6.699999999999999,0.3586510438351275,60.8,65.1,48.2,47.6,44.6,61.9,46.5,65.4
7562,R. Schmid,Werder Bremen,Bundesliga,25.0,346853.0,2027-06-30 00:00:00,CAM,LW,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,35.0,4.0,8.0,3083.0,4.0,8.0,3074.0,35.0,17.2915,5581.75,63.55,9.6,0.2810670136629798,73.0,38.5,87.7,73.0,91.0,64.3,79.3,98.1
323935,G. Simeone,Atletico Madrid,La Liga,23.0,742201.0,2030-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,56.0,7.0,9.0,4014.0,7.46,8.94,4220.45,49.0,20.587200000000003,6096.863,72.0,13.718,0.2925327867881387,87.0,43.7,99.1,84.0,96.7,76.2,88.5,100.0
637,F. Nmecha,Borussia Dortmund,Bundesliga,25.0,406640.0,2030-06-30 00:00:00,CM,CDM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,47.0,6.0,3.0,3402.0,6.35,3.0,3466.8,39.0,13.622,5201.46,57.75,8.45,0.2193665628245067,87.5,69.5,93.2,87.8,87.1,90.6,87.3,100.0
359386,M. Godo,Strasbourg,Ligue 1,22.0,,,W,ST,W,statistical_fallback,55.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,48.8,1.5,2.1,1.5,14.6,1.9,0.0
10009,Rodrygo,Real Madrid,La Liga,24.0,412363.0,2028-06-30 00:00:00,RW,LW,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,30.0,3.0,7.0,1199.0,2.99,7.3100000000000005,1201.94,11.0,27.103900000000003,4293.6630000000005,44.8,8.107,0.6070436128259313,69.0,87.7,34.9,90.4,75.9,73.6,85.3,46.7
47440,Brais Méndez,Real Sociedad,La Liga,28.0,309110.0,2028-06-30 00:00:00,CAM,,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,31.0,6.0,2.0,1819.0,6.24,2.08,1871.04,23.0,18.7587,4488.938,52.55,7.696,0.3701898409440739,61.5,70.5,55.7,79.5,76.2,63.7,78.4,71.7
380978,A. Ouédraogo,RB Leipzig,Bundesliga,19.0,897424.0,2029-06-30 00:00:00,CM,,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,20.0,4.0,4.0,960.0,4.0,3.9,959.5,13.0,6.73,1000.53,13.0,6.73,0.6312662845231892,80.3,96.8,15.8,58.1,7.5,44.8,25.2,40.1
126642,P. Wimmer,VfL Wolfsburg,Bundesliga,24.0,533295.0,2031-06-30 00:00:00,RW,LW,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,27.0,4.0,6.0,1769.0,4.0,5.7,1755.5,22.0,12.275,3069.9049999999997,38.7,7.99,0.4096268869268015,67.8,73.5,51.2,58.7,56.9,69.2,58.1,68.2
24806,N. Nartey,VfB Stuttgart,Bundesliga,25.0,400546.0,2028-06-30 00:00:00,CM,CAM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,37.0,4.0,4.0,1491.0,4.0,4.1,1491.35,16.0,6.869999999999999,1504.385,16.0,6.869999999999999,0.4145908069869581,81.7,94.3,31.5,59.9,14.3,54.1,30.3,60.2
107,S. Diop,Nice,Ligue 1,25.0,569389.0,2027-06-30 00:00:00,LW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,40.0,8.0,2.0,2413.0,7.84,1.96,2386.9,28.0,15.1795,3347.768,36.95,9.212,0.34734592986719176,72.9,61.7,72.3,69.9,64.5,70.1,68.0,92.2
47336,Darder,Mallorca,La Liga,32.0,142021.0,2028-06-30 00:00:00,CM,CAM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,40.0,1.0,5.0,2720.0,1.04,5.2,2824.46,30.0,9.9424,5227.6385,56.75,4.68,0.1491258506050714,64.5,44.1,78.5,76.7,87.5,72.2,83.7,100.0
26315,N. González,Atletico Madrid,La Liga,27.0,486031.0,2029-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,42.0,5.0,0.0,2070.0,5.2,0.0,2165.95,23.0,14.371300000000002,4122.1645,49.75,5.2,0.2160714697938549,50.3,17.5,66.3,66.3,74.1,42.1,69.0,80.2
873,F. Bernardeschi,Bologna,Serie A,31.0,197300.0,2027-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,45.0,9.0,2.0,2119.0,9.58,2.04,2200.26,24.0,11.008,2200.26,24.0,11.008,0.4502740585203566,78.6,80.1,68.1,52.7,37.0,79.0,47.2,82.2
31624,Gabriel Strefezza,Parma,Serie A,28.0,457673.0,2029-06-30 00:00:00,RW,ST,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,34.0,3.0,7.0,1848.0,2.8200000000000003,6.720000000000001,1737.66,22.0,13.3833,3646.257,44.650000000000006,7.524,0.3896964883809261,64.2,69.3,50.6,63.9,67.5,65.4,65.1,72.4
66387,P. Šulc,Lyon,Ligue 1,25.0,500053.0,2029-06-30 00:00:00,CAM,ST,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,37.0,12.0,6.0,2226.0,11.879999999999999,6.24,2215.32,26.0,20.516,3017.2200000000003,50.75,16.247999999999998,0.6600942527490384,91.0,94.3,64.8,81.1,53.3,91.8,71.4,85.2
286639,Bryan Zaragoza,Celta Vigo,La Liga,24.0,713644.0,2029-06-30 00:00:00,LW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,32.0,2.0,5.0,1611.0,2.14,5.36,1693.2,19.0,11.1752,3330.0620000000004,36.8,5.8919999999999995,0.3131821403260099,54.2,52.7,48.8,53.0,63.0,53.8,56.5,63.8
875,P. Dybala,AS Roma,Serie A,32.0,206050.0,,ST,,FW,transfermarkt_profile_and_lineups,95.0,,Second Striker,27.0,3.0,8.0,1594.0,3.14,8.24,1638.52,17.0,22.1524,3677.955,41.2,8.908,0.48929521763542705,55.9,60.1,53.1,74.8,71.7,57.0,73.7,59.6
219,M. Politano,Napoli,Serie A,32.0,165895.0,2028-06-30 00:00:00,RW,RM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,44.0,2.0,6.0,2835.0,2.04,5.85,2891.88,33.0,14.807099999999998,5507.982,64.55,6.135,0.1909311589692518,55.4,11.4,87.3,68.7,93.1,44.4,77.2,100.0
347395,A. Vergara,Napoli,Serie A,22.0,703245.0,2030-06-30 00:00:00,CAM,,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,19.0,3.0,4.0,926.0,3.12,3.96,955.38,12.0,5.8919999999999995,955.38,12.0,5.8919999999999995,0.5550461596432832,50.8,82.8,18.9,32.8,7.4,58.8,23.9,38.0
387643,B. Touré,1899 Hoffenheim,Bundesliga,19.0,1067904.0,,LW,LM,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,32.0,5.0,12.0,2525.0,5.0,12.0,2505.1,31.0,14.554999999999998,2840.05,34.85,13.399999999999999,0.48141790746876373,85.8,84.0,76.2,67.5,52.7,85.4,62.3,93.4
20634,A. Claude-Maurice,FC Augsburg,Bundesliga,27.0,384593.0,2027-06-30 00:00:00,CAM,,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,30.0,5.0,4.0,2121.0,5.0,4.0,2119.7,25.0,14.4,3540.4049999999997,41.6,7.8,0.33117894041609663,63.1,54.9,63.1,63.1,63.1,61.1,63.1,79.5
15286,Mousa Tamari,Rennes,Ligue 1,28.0,551505.0,2028-06-30 00:00:00,RW,LM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,33.0,6.0,9.0,2228.0,5.88,8.82,2183.44,25.0,16.3415,3662.554,42.65,12.053999999999998,0.49685816876122074,82.2,86.1,66.9,74.1,67.8,83.2,71.9,82.8
182519,Alberto Moleiro,Villarreal,La Liga,22.0,733576.0,2030-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,45.0,10.0,6.0,2828.0,10.4,6.24,2968.04,34.0,20.6506,5141.869000000001,57.900000000000006,14.768,0.4478106764059784,88.9,79.5,88.9,84.3,89.5,86.5,86.1,100.0
347644,A. Atta,Udinese,Serie A,22.0,855308.0,2029-06-30 00:00:00,CM,CAM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,34.0,6.0,4.0,2721.0,6.0,4.08,2756.46,31.0,9.5616,3776.478,41.15,8.856,0.28915347946278924,88.5,84.9,76.0,75.3,63.8,81.6,67.8,97.8
263177,A. Grønbæk,Hamburger SV,Bundesliga,24.0,503866.0,2030-06-30 00:00:00,CAM,LM,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,13.0,1.0,2.0,721.0,1.0,2.0,710.52,9.0,3.8552999999999997,1235.6490000000001,15.05,2.4,0.3040027022462422,21.3,50.0,9.8,20.5,10.7,28.5,17.0,28.6
7334,K. Adeyemi,Borussia Dortmund,Bundesliga,23.0,496094.0,2027-06-30 00:00:00,RW,ST,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,44.0,10.0,8.0,2069.0,10.6,7.9,2088.65,26.0,28.9425,3924.255,46.55,16.13,0.6950422521724559,90.7,97.6,64.2,91.3,71.1,92.4,84.2,83.1
135749,Félix Correia,Lille,Ligue 1,24.0,479648.0,2029-06-30 00:00:00,LW,RW,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,46.0,5.0,6.0,2820.0,5.02,6.0,2853.96,35.0,16.1074,4608.453,60.400000000000006,9.219999999999999,0.2907538998444266,73.2,43.1,84.9,73.5,80.4,65.7,75.9,100.0
30488,R. Orsolini,Bologna,Serie A,28.0,368482.0,2027-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,51.0,14.0,1.0,2907.0,14.25,1.02,2960.29,33.0,29.8209,4926.142,56.6,14.964,0.4549419144745954,89.8,81.6,88.6,91.9,85.8,87.7,89.8,100.0
443162,Jesús Rodríguez,Como,Serie A,20.0,1190411.0,2030-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,36.0,4.0,10.0,1940.0,3.84,10.08,1954.2,21.0,12.7869,2697.8,33.1,10.895999999999999,0.5018114829597788,78.3,86.7,59.3,60.8,49.4,80.4,56.8,74.0
197448,Yan Couto,Borussia Dortmund,Bundesliga,23.0,627228.0,2030-06-30 00:00:00,RB,RM,FB,transfermarkt_profile_and_lineups,95.0,,Right-Back,32.0,3.0,3.0,1749.0,3.2,3.0,1761.2,19.0,8.4125,3180.193,32.0,5.3,0.270838064955712,85.8,95.3,39.3,83.4,44.7,46.3,50.5,66.6
21497,L. Blas,Rennes,Ligue 1,28.0,288225.0,2027-06-30 00:00:00,RM,CM,W,transfermarkt_profile_and_lineups,95.0,,Right Midfield,32.0,5.0,4.0,1542.0,4.9,3.92,1511.16,15.0,16.6455,3332.864,35.6,7.644,0.4552529182879378,65.1,76.2,44.3,76.5,63.9,67.8,72.1,58.4
659,M. Caqueret,Como,Serie A,25.0,395237.0,2029-06-30 00:00:00,CM,CAM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,36.0,2.0,6.0,1851.0,2.04,6.0,1844.46,21.0,9.4515,3769.105,43.3,6.239999999999999,0.304479359812628,77.4,87.5,45.2,74.6,62.7,59.7,66.9,72.2
386287,E. Mbappé,Lille,Ligue 1,19.0,903666.0,2027-06-30 00:00:00,RW,RM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,20.0,3.0,1.0,601.0,2.94,0.98,594.02,4.0,3.626,778.3245,5.1,3.626,0.549375441904313,35.2,68.7,12.0,19.0,9.3,43.6,15.6,23.7
47317,Barrenetxea,Real Sociedad,La Liga,24.0,616369.0,2030-06-30 00:00:00,LW,RW,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,34.0,4.0,5.0,1996.0,4.0200000000000005,5.2,2044.0600000000002,25.0,16.4231,3897.7750000000005,46.6,7.66,0.33726994315235365,65.4,59.6,61.4,75.3,70.5,63.9,73.6,78.4
18767,A. Lookman,Atletico Madrid,La Liga,28.0,406040.0,2030-06-30 00:00:00,LW,ST,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,43.0,12.0,6.0,2621.0,12.5,6.6,2820.62,35.0,39.1421,5335.571,63.6,17.119999999999997,0.546262878374258,92.2,90.1,84.0,97.0,91.0,91.6,94.9,98.4
494131,L. Karl,Bayern München,Bundesliga,17.0,1075147.0,2029-06-30 00:00:00,CAM,RW,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,39.0,9.0,8.0,1949.0,9.8,8.4,2015.8,24.0,15.68,2015.8,24.0,15.68,0.7000694513344579,89.3,98.4,58.2,68.9,27.9,91.6,54.5,78.3
279993,A. Kade,FC Augsburg,Bundesliga,21.0,654234.0,2029-06-30 00:00:00,CAM,RM,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,29.0,6.0,1.0,1824.0,6.0,1.0,1816.3,20.0,6.7,1816.3,20.0,6.7,0.33199361338985856,54.1,56.6,49.2,39.3,21.3,54.7,33.0,68.0
46973,Josan,Elche,La Liga,36.0,277533.0,,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,23.0,0.0,4.0,841.0,0.0,4.02,834.46,8.0,2.8139999999999996,834.46,8.0,2.8139999999999996,0.30350166574790877,28.0,50.9,21.1,14.8,10.2,33.7,13.2,33.8
786,N. Zaniolo,Udinese,Serie A,26.0,392085.0,2029-06-30 00:00:00,ST,,FW,transfermarkt_profile_and_lineups,95.0,,Second Striker,38.0,6.0,7.0,2450.0,6.0,6.9,2471.52,30.0,14.3919,3277.44,37.5,10.83,0.39437269372693723,66.4,35.7,76.9,52.1,63.6,58.7,56.1,94.2
346866,S. Mbangula,Werder Bremen,Bundesliga,21.0,654991.0,2030-06-30 00:00:00,LW,ST,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,27.0,3.0,4.0,1199.0,3.0,4.0,1196.0,12.0,10.00255,1806.6815000000001,18.05,5.8,0.43645484949832775,53.0,71.1,34.6,47.9,26.5,57.5,40.4,46.5
22171,J. Makengo,Lorient,Ligue 1,27.0,322305.0,2027-06-30 00:00:00,CAM,,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,31.0,4.0,2.0,1815.0,3.92,1.96,1778.7,23.0,5.292,1919.232,24.5,5.292,0.2677685950413223,45.9,35.2,48.4,27.9,23.0,43.2,26.1,71.6
313236,E. Nwaneri,Marseille,Ligue 1,18.0,890719.0,2030-06-30 00:00:00,CAM,RW,AM,transfermarkt_profile_and_lineups,95.0,,Attacking Midfield,21.0,3.0,1.0,837.0,2.71,0.98,812.06,7.0,7.923600000000001,1490.1979999999999,14.15,3.396,0.3763761298426225,33.6,59.8,12.3,44.3,15.6,40.2,34.2,31.9
271580,Martim Neto,Elche,La Liga,22.0,549027.0,2028-06-30 00:00:00,CM,CAM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,29.0,3.0,5.0,1529.0,2.98,5.2,1565.24,17.0,8.105899999999998,2593.826,31.55,6.619999999999999,0.3806445018016406,79.2,92.5,33.7,67.0,33.3,54.2,45.1,59.0
909,M. Rashford,Barcelona,La Liga,28.0,258923.0,2028-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,49.0,14.0,14.0,2622.0,15.22,15.06,2775.38,26.0,38.1896,5107.8635,51.35,25.762,0.835409925847992,98.2,98.8,82.2,96.1,88.3,98.3,93.3,94.4
46933,Luis Rioja,Valencia,La Liga,32.0,278837.0,2027-06-30 00:00:00,RW,LW,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,42.0,4.0,6.0,2859.0,4.02,6.24,2942.1400000000003,32.0,14.882799999999998,5413.7080000000005,59.75,8.387999999999998,0.25658874152827527,70.9,30.1,88.0,69.0,91.9,60.7,77.0,100.0
138776,L. Ramazani,Valencia,La Liga,24.0,518644.0,2028-06-30 00:00:00,LW,RW,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,31.0,6.0,2.0,1465.0,6.24,1.94,1490.14,14.0,9.895999999999999,2006.0860000000002,19.1,7.598,0.4588964795254137,64.5,76.8,42.8,47.0,31.3,67.5,41.5,55.5
312840,E. Poku,Bayer Leverkusen,Bundesliga,21.0,718303.0,2030-06-30 00:00:00,RW,LM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,49.0,6.0,10.0,2820.0,5.75,9.53,2870.01,30.0,17.7976,4340.053,48.05,12.421,0.38950735363291417,83.1,70.2,85.5,79.2,77.1,79.9,78.5,100.0
2598,R. Dōan,Eintracht Frankfurt,Bundesliga,27.0,358504.0,2030-06-30 00:00:00,RW,CAM,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,40.0,7.0,6.0,3057.0,6.8,6.2,3132.6,36.0,24.3595,5778.75,66.05,11.14,0.3200536295728788,79.5,55.1,92.2,88.3,95.2,73.4,90.7,100.0
2214,R. Del Castillo,Stade Brestois 29,Ligue 1,29.0,353399.0,2027-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,32.0,9.0,3.0,2646.0,8.82,2.94,2593.08,32.0,19.6196,4221.415,50.35,10.878,0.3775510204081633,78.0,68.1,78.6,81.9,75.3,75.5,79.6,95.9
369544,Gessime Yassine,Strasbourg,Ligue 1,20.0,1151929.0,2030-06-30 00:00:00,RW,LW,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,12.0,0.0,2.0,510.0,0.0,1.96,499.8,8.0,1.3719999999999999,499.8,8.0,1.3719999999999999,0.24705882352941172,14.2,40.1,8.1,7.8,5.4,20.6,7.0,22.9
315699,Javi Guerra,Valencia,La Liga,22.0,834764.0,2029-06-30 00:00:00,CM,,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,40.0,4.0,6.0,2359.0,4.16,6.24,2412.9,28.0,12.9116,4776.9800000000005,54.6,8.527999999999999,0.3180902648265572,87.8,88.5,64.5,86.0,80.3,75.0,82.3,91.1
20844,H. Hassan,Oviedo,La Liga,23.0,620164.0,2027-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,38.0,0.0,3.0,2024.0,0.0,3.12,2093.62,21.0,2.1839999999999997,2093.62,21.0,2.1839999999999997,0.09388523227710854,22.1,2.4,65.1,12.3,33.4,17.2,19.7,76.5
300885,N. Deossa,Real Betis,La Liga,25.0,907559.0,2030-06-30 00:00:00,CM,CDM,CM,transfermarkt_profile_and_lineups,95.0,,Central Midfield,33.0,0.0,1.0,1491.0,0.0,0.9,1533.0,19.0,0.63,1533.0,19.0,0.63,0.036986301369863014,7.9,7.2,31.9,3.9,14.7,21.1,10.9,61.7
31507,R. Sottil,Lecce,Serie A,26.0,386455.0,2027-06-30 00:00:00,LW,,W,transfermarkt_profile_and_lineups,95.0,,Left Winger,21.0,1.0,2.0,1072.0,1.02,2.04,1093.44,13.0,6.4155,2117.2425000000003,27.8,2.448,0.2014925373134328,25.2,24.1,29.5,33.1,34.3,24.9,33.6,42.7
25313,J. Beste,SC Freiburg,Bundesliga,26.0,342967.0,2030-06-30 00:00:00,RW,,W,transfermarkt_profile_and_lineups,95.0,,Right Winger,47.0,3.0,7.0,3113.0,3.1,7.4,3178.7000000000003,37.0,14.7463,4410.325000000001,49.9,8.28,0.23443546103753102,70.2,23.5,93.1,68.1,77.7,58.5,71.4,100.0
